name,name_new,include,label
r6pubpen,,,r6pubpen:w6 r receives public pension
s1pubpen,,,s1pubpen:w1 s receives public pension
s2pubpen,,,s2pubpen:w2 s receives public pension
s3pubpen,,,s3pubpen:w3 s receives public pension
s4pubpen,,,s4pubpen:w4 s receives public pension
s5pubpen,,,s5pubpen:w5 s receives public pension
s6pubpen,,,s6pubpen:w6 s receives public pension
r1peninc,,,r1peninc:w1 r current receiving private pension income
r2peninc,,,r2peninc:w2 r current receiving private pension income
r3peninc,,,r3peninc:w3 r current receiving private pension income
r4peninc,,,r4peninc:w4 r current receiving private pension income
r5peninc,,,r5peninc:w5 r current receiving private pension income
r6peninc,,,r6peninc:w6 r current receiving private pension income
s1peninc,,,s1peninc:w1 s current receiving private pension income
s2peninc,,,s2peninc:w2 s current receiving private pension income
s3peninc,,,s3peninc:w3 s current receiving private pension income
s4peninc,,,s4peninc:w4 s current receiving private pension income
s5peninc,,,s5peninc:w5 s current receiving private pension income
s6peninc,,,s6peninc:w6 s current receiving private pension income
r1peninm,,,r1peninm:w1 # private pensions r currently receives income
r2peninm,,,r2peninm:w2 # private pensions r currently receives income
r3peninm,,,r3peninm:w3 # private pensions r currently receives income
r4peninm,,,r4peninm:w4 # private pensions r currently receives income
r5peninm,,,r5peninm:w5 # private pensions r currently receives income
r6peninm,,,r6peninm:w6 # private pensions r currently receives income
s1peninm,,,s1peninm:w1 # private pensions s currently receives income
s2peninm,,,s2peninm:w2 # private pensions s currently receives income
s3peninm,,,s3peninm:w3 # private pensions s currently receives income
s4peninm,,,s4peninm:w4 # private pensions s currently receives income
s5peninm,,,s5peninm:w5 # private pensions s currently receives income
s6peninm,,,s6peninm:w6 # private pensions s currently receives income
r1penct,,,r1penct:w1 # pensions from current job
r2penct,,,r2penct:w2 # pensions from current job
r3penct,,,r3penct:w3 # pensions from current job
r4penct,,,r4penct:w4 # pensions from current job
r5penct,,,r5penct:w5 # pensions from current job
r6penct,,,r6penct:w6 # pensions from current job
s1penct,,,s1penct:w1 # pensions from current job
s2penct,,,s2penct:w2 # pensions from current job
s3penct,,,s3penct:w3 # pensions from current job
s4penct,,,s4penct:w4 # pensions from current job
s5penct,,,s5penct:w5 # pensions from current job
s6penct,,,s6penct:w6 # pensions from current job
r1jcpen,,,r1jcpen:w1 r any pension from current job
r2jcpen,,,r2jcpen:w2 r any pension from current job
r3jcpen,,,r3jcpen:w3 r any pension from current job
r4jcpen,,,r4jcpen:w4 r any pension from current job
r5jcpen,,,r5jcpen:w5 r any pension from current job
r6jcpen,,,r6jcpen:w6 r any pension from current job
s1jcpen,,,s1jcpen:w1 s any pension from current job
s2jcpen,,,s2jcpen:w2 s any pension from current job
s3jcpen,,,s3jcpen:w3 s any pension from current job
s4jcpen,,,s4jcpen:w4 s any pension from current job
s5jcpen,,,s5jcpen:w5 s any pension from current job
s6jcpen,,,s6jcpen:w6 s any pension from current job
r1ptyp1,,,r1ptyp1:w1 r current pension type #1
r2ptyp1,,,r2ptyp1:w2 r current pension type #1
r3ptyp1,,,r3ptyp1:w3 r current pension type #1
r4ptyp1,,,r4ptyp1:w4 r current pension type #1
r5ptyp1,,,r5ptyp1:w5 r current pension type #1
r6ptyp1,,,r6ptyp1:w6 r current pension type #1
s1ptyp1,,,s1ptyp1:w1 s current pension type #1
s2ptyp1,,,s2ptyp1:w2 s current pension type #1
s3ptyp1,,,s3ptyp1:w3 s current pension type #1
s4ptyp1,,,s4ptyp1:w4 s current pension type #1
s5ptyp1,,,s5ptyp1:w5 s current pension type #1
s6ptyp1,,,s6ptyp1:w6 s current pension type #1
r1ptyp2,,,r1ptyp2:w1 r current pension type #2
r2ptyp2,,,r2ptyp2:w2 r current pension type #2
r3ptyp2,,,r3ptyp2:w3 r current pension type #2
r4ptyp2,,,r4ptyp2:w4 r current pension type #2
r5ptyp2,,,r5ptyp2:w5 r current pension type #2
r6ptyp2,,,r6ptyp2:w6 r current pension type #2
s1ptyp2,,,s1ptyp2:w1 s current pension type #2
s2ptyp2,,,s2ptyp2:w2 s current pension type #2
s3ptyp2,,,s3ptyp2:w3 s current pension type #2
s4ptyp2,,,s4ptyp2:w4 s current pension type #2
s5ptyp2,,,s5ptyp2:w5 s current pension type #2
s6ptyp2,,,s6ptyp2:w6 s current pension type #2
r2ptyp3,,,r2ptyp3:w2 r current pension type #3
r6ptyp3,,,r6ptyp3:w6 r current pension type #3
s2ptyp3,,,s2ptyp3:w2 s current pension type #3
s6ptyp3,,,s6ptyp3:w6 s current pension type #3
h1hhres,,,h1hhres:w1 Number of people in Household
h2hhres,,,h2hhres:w2 Number of people in Household
h3hhres,,,h3hhres:w3 Number of people in Household
h4hhres,,,h4hhres:w4 Number of people in Household
h5hhres,,,h5hhres:w5 Number of people in Household
h6hhres,,,h6hhres:w6 Number of people in Household
h1child,,,h1child:w1 Number of living children R/P
h2child,,,h2child:w2 Number of living children R/p
h3child,,,h3child:w3 Number of living children R/P
h4child,,,h4child:w4 Number of living children R/P
h5child,,,h5child:w5 Number of living children R/P
h6child,,,h6child:w6 Number of living children R/P
r1livsib,,,r1livsib:w1 r Number of living siblings
r2livsib,,,r2livsib:w2 r Number of living siblings
r3livsib,,,r3livsib:w3 r Number of living siblings
r4livsib,,,r4livsib:w4 r Number of living siblings
r5livsib,,,r5livsib:w5 r Number of living siblings
r6livsib,,,r6livsib:w6 r Number of living siblings
s1livsib,,,s1livsib:w1 s Number of living siblings
s2livsib,,,s2livsib:w2 s Number of living siblings
s3livsib,,,s3livsib:w3 s Number of living siblings
s4livsib,,,s4livsib:w4 s Number of living siblings
s5livsib,,,s5livsib:w5 s Number of living siblings
s6livsib,,,s6livsib:w6 s Number of living siblings
r1livpar,,,r1livpar:w1 r Number of living parents
r2livpar,,,r2livpar:w2 r Number of living parents
r3livpar,,,r3livpar:w3 r Number of living parents
r4livpar,,,r4livpar:w4 r Number of living parents
r5livpar,,,r5livpar:w5 r Number of living parents
r6livpar,,,r6livpar:w6 r Number of living parents
s1livpar,,,s1livpar:w1 s Number of living parents
s2livpar,,,s2livpar:w2 s Number of living parents
s3livpar,,,s3livpar:w3 s Number of living parents
s4livpar,,,s4livpar:w4 s Number of living parents
s5livpar,,,s5livpar:w5 s Number of living parents
s6livpar,,,s6livpar:w6 s Number of living parents
h1coresd,,,h1coresd:w1 Any Child co-reside with R/S
h2coresd,,,h2coresd:w2 Any Child co-reside with R/S
h3coresd,,,h3coresd:w3 Any Child co-reside with R/S
h4coresd,,,h4coresd:w4 Any Child co-reside with R/S
h5coresd,,,h5coresd:w5 Any Child co-reside with R/S
h6coresd,,,h6coresd:w6 Any Child co-reside with R/S
r1kcntf,,,r1kcntf:w1 any weekly contact w/ children in person
r2kcntf,,,r2kcntf:w2 any weekly contact w/ children in person
r3kcntf,,,r3kcntf:w3 any weekly contact w/ children in person
r4kcntf,,,r4kcntf:w4 any weekly contact w/ children in person
r5kcntf,,,r5kcntf:w5 any weekly contact w/ children in person
r6kcntf,,,r6kcntf:w6 any weekly contact w/ children in person
s1kcntf,,,s1kcntf:w1 any weekly contact w/ children in person
s2kcntf,,,s2kcntf:w2 any weekly contact w/ children in person
s3kcntf,,,s3kcntf:w3 any weekly contact w/ children in person
s4kcntf,,,s4kcntf:w4 any weekly contact w/ children in person
s5kcntf,,,s5kcntf:w5 any weekly contact w/ children in person
s6kcntf,,,s6kcntf:w6 any weekly contact w/ children in person
r1kcntpm,,,r1kcntpm:w1 any weekly contact w/ children-phone/email
r2kcntpm,,,r2kcntpm:w2 any weekly contact w/ children-phone/email
r3kcntpm,,,r3kcntpm:w3 any weekly contact w/ children-phone/email
r4kcntpm,,,r4kcntpm:w4 any weekly contact w/ children-phone/email
r5kcntpm,,,r5kcntpm:w5 any weekly contact w/ children-phone/email
r6kcntpm,,,r6kcntpm:w6 any weekly contact w/ children-phone/email
s1kcntpm,,,s1kcntpm:w1 any weekly contact w/ children-phone/email
s2kcntpm,,,s2kcntpm:w2 any weekly contact w/ children-phone/email
s3kcntpm,,,s3kcntpm:w3 any weekly contact w/ children-phone/email
s4kcntpm,,,s4kcntpm:w4 any weekly contact w/ children-phone/email
s5kcntpm,,,s5kcntpm:w5 any weekly contact w/ children-phone/email
s6kcntpm,,,s6kcntpm:w6 any weekly contact w/ children-phone/email
r1kcnt,,,r1kcnt:w1 any weekly contact w/ children in person/phone/email
r2kcnt,,,r2kcnt:w2 any weekly contact w/ children in person/phone/email
r3kcnt,,,r3kcnt:w3 any weekly contact w/ children in person/phone/email
r4kcnt,,,r4kcnt:w4 any weekly contact w/ children in person/phone/email
r5kcnt,,,r5kcnt:w5 any weekly contact w/ children in person/phone/email
r6kcnt,,,r6kcnt:w6 any weekly contact w/ children in person/phone/email
s1kcnt,,,s1kcnt:w1 any weekly contact w/ children in person/phone/email
s2kcnt,,,s2kcnt:w2 any weekly contact w/ children in person/phone/email
s3kcnt,,,s3kcnt:w3 any weekly contact w/ children in person/phone/email
s4kcnt,,,s4kcnt:w4 any weekly contact w/ children in person/phone/email
s5kcnt,,,s5kcnt:w5 any weekly contact w/ children in person/phone/email
s6kcnt,,,s6kcnt:w6 any weekly contact w/ children in person/phone/email
r1rcntf,,,r1rcntf:w1 any weekly contact w/ relative in person
r2rcntf,,,r2rcntf:w2 any weekly contact w/ relative in person
r3rcntf,,,r3rcntf:w3 any weekly contact w/ relative in person
r4rcntf,,,r4rcntf:w4 any weekly contact w/ relative in person
r5rcntf,,,r5rcntf:w5 any weekly contact w/ relative in person
r6rcntf,,,r6rcntf:w6 any weekly contact w/ relative in person
s1rcntf,,,s1rcntf:w1 any weekly contact w/ relative in person
s2rcntf,,,s2rcntf:w2 any weekly contact w/ relative in person
s3rcntf,,,s3rcntf:w3 any weekly contact w/ relative in person
s4rcntf,,,s4rcntf:w4 any weekly contact w/ relative in person
s5rcntf,,,s5rcntf:w5 any weekly contact w/ relative in person
s6rcntf,,,s6rcntf:w6 any weekly contact w/ relative in person
r2rcntpm,,,r2rcntpm:w2 any weekly contact w/ relative-phone/email
r3rcntpm,,,r3rcntpm:w3 any weekly contact w/ relative-phone/email
r5rcntpm,,,r5rcntpm:w5 any weekly contact w/ relative-phone/email
r6rcntpm,,,r6rcntpm:w6 any weekly contact w/ relative-phone/email
s2rcntpm,,,s2rcntpm:w2 any weekly contact w/ relative-phone/email
s3rcntpm,,,s3rcntpm:w3 any weekly contact w/ relative-phone/email
s5rcntpm,,,s5rcntpm:w5 any weekly contact w/ relative-phone/email
s6rcntpm,,,s6rcntpm:w6 any weekly contact w/ relative-phone/email
r1rcntm,,,r1rcntm:w1 any weekly contact w/ relative email
r4rcntm,,,r4rcntm:w4 any weekly contact w/ relative email
s1rcntm,,,s1rcntm:w1 any weekly contact w/ relative email
s4rcntm,,,s4rcntm:w4 any weekly contact w/ relative email
r2rcnt,,,r2rcnt:w2 any weekly contact w/ relative in person/phone/email
r3rcnt,,,r3rcnt:w3 any weekly contact w/ relative in person/phone/email
r5rcnt,,,r5rcnt:w5 any weekly contact w/ relative in person/phone/email
r6rcnt,,,r6rcnt:w6 any weekly contact w/ relative in person/phone/email
s2rcnt,,,s2rcnt:w2 any weekly contact w/ relative in person/phone/email
s3rcnt,,,s3rcnt:w3 any weekly contact w/ relative in person/phone/email
s5rcnt,,,s5rcnt:w5 any weekly contact w/ relative in person/phone/email
s6rcnt,,,s6rcnt:w6 any weekly contact w/ relative in person/phone/email
r1fcntf,,,r1fcntf:w1 any weekly contact w/ friend in person
r2fcntf,,,r2fcntf:w2 any weekly contact w/ friend in person
r3fcntf,,,r3fcntf:w3 any weekly contact w/ friend in person
r4fcntf,,,r4fcntf:w4 any weekly contact w/ friend in person
r5fcntf,,,r5fcntf:w5 any weekly contact w/ friend in person
r6fcntf,,,r6fcntf:w6 any weekly contact w/ friend in person
s1fcntf,,,s1fcntf:w1 any weekly contact w/ friend in person
s2fcntf,,,s2fcntf:w2 any weekly contact w/ friend in person
s3fcntf,,,s3fcntf:w3 any weekly contact w/ friend in person
s4fcntf,,,s4fcntf:w4 any weekly contact w/ friend in person
s5fcntf,,,s5fcntf:w5 any weekly contact w/ friend in person
s6fcntf,,,s6fcntf:w6 any weekly contact w/ friend in person
r1fcntpm,,,r1fcntpm:w1 any weekly contact w/ friend phone/email
r2fcntpm,,,r2fcntpm:w2 any weekly contact w/ friend phone/email
r3fcntpm,,,r3fcntpm:w3 any weekly contact w/ friend phone/email
r4fcntpm,,,r4fcntpm:w4 any weekly contact w/ friend phone/email
r5fcntpm,,,r5fcntpm:w5 any weekly contact w/ friend phone/email
r6fcntpm,,,r6fcntpm:w6 any weekly contact w/ friend phone/email
s1fcntpm,,,s1fcntpm:w1 any weekly contact w/ friend phone/email
s2fcntpm,,,s2fcntpm:w2 any weekly contact w/ friend phone/email
s3fcntpm,,,s3fcntpm:w3 any weekly contact w/ friend phone/email
s4fcntpm,,,s4fcntpm:w4 any weekly contact w/ friend phone/email
s5fcntpm,,,s5fcntpm:w5 any weekly contact w/ friend phone/email
s6fcntpm,,,s6fcntpm:w6 any weekly contact w/ friend phone/email
r1fcnt,,,r1fcnt:w1 any weekly contact w/ friend in person/phone/email
r2fcnt,,,r2fcnt:w2 any weekly contact w/ friend in person/phone/email
r3fcnt,,,r3fcnt:w3 any weekly contact w/ friend in person/phone/email
r4fcnt,,,r4fcnt:w4 any weekly contact w/ friend in person/phone/email
r5fcnt,,,r5fcnt:w5 any weekly contact w/ friend in person/phone/email
r6fcnt,,,r6fcnt:w6 any weekly contact w/ friend in person/phone/email
s1fcnt,,,s1fcnt:w1 any weekly contact w/ friend in person/phone/email
s2fcnt,,,s2fcnt:w2 any weekly contact w/ friend in person/phone/email
s3fcnt,,,s3fcnt:w3 any weekly contact w/ friend in person/phone/email
s4fcnt,,,s4fcnt:w4 any weekly contact w/ friend in person/phone/email
s5fcnt,,,s5fcnt:w5 any weekly contact w/ friend in person/phone/email
s6fcnt,,,s6fcnt:w6 any weekly contact w/ friend in person/phone/email
r1rcaany,,,r1rcaany:w1 R Received any informal care from family
r2rcaany,,,r2rcaany:w2 R Received any informal care from family
r3rcaany,,,r3rcaany:w3 R Received any informal care from family
r4rcaany,,,r4rcaany:w4 R Received any informal care from family
r5rcaany,,,r5rcaany:w5 R Received any informal care from family
s1rcaany,,,s1rcaany:w1 S Received any informal care from family
s2rcaany,,,s2rcaany:w2 S Received any informal care from family
s3rcaany,,,s3rcaany:w3 S Received any informal care from family
s4rcaany,,,s4rcaany:w4 S Received any informal care from family
s5rcaany,,,s5rcaany:w5 S Received any informal care from family
r1gcaany,,,r1gcaany:w1 R Gave any informal care to anyone
r2gcaany,,,r2gcaany:w2 R Gave any informal care to anyone
r3gcaany,,,r3gcaany:w3 R Gave any informal care to anyone
r4gcaany,,,r4gcaany:w4 R Gave any informal care to anyone
r5gcaany,,,r5gcaany:w5 R Gave any informal care to anyone
r6gcaany,,,r6gcaany:w6 R Gave any informal care to anyone
s1gcaany,,,s1gcaany:w1 S Gave any informal care to anyone
s2gcaany,,,s2gcaany:w2 S Gave any informal care to anyone
s3gcaany,,,s3gcaany:w3 S Gave any informal care to anyone
s4gcaany,,,s4gcaany:w4 S Gave any informal care to anyone
s5gcaany,,,s5gcaany:w5 S Gave any informal care to anyone
s6gcaany,,,s6gcaany:w6 S Gave any informal care to anyone
r1gkcare,,,r1gkcare:w1 R gave care to grandchildren
r2gkcare,,,r2gkcare:w2 R gave care to grandchildren
r3gkcare,,,r3gkcare:w3 R gave care to grandchildren
r4gkcare,,,r4gkcare:w4 R gave care to grandchildren
r5gkcare,,,r5gkcare:w5 R gave care to grandchildren
r6gkcare,,,r6gkcare:w6 R gave care to grandchildren
s1gkcare,,,s1gkcare:w1 S gave care to grandchildren
s2gkcare,,,s2gkcare:w2 S gave care to grandchildren
s3gkcare,,,s3gkcare:w3 S gave care to grandchildren
s4gkcare,,,s4gkcare:w4 S gave care to grandchildren
s5gkcare,,,s5gkcare:w5 S gave care to grandchildren
s6gkcare,,,s6gkcare:w6 S gave care to grandchildren
h2gany,,,h2gany:w2 any transfers given
h4gany,,,h4gany:w4 Any transfers given
h5gany,,,h5gany:w5 Any transfers given
h6gany,,,h6gany:w6 Any transfers given
h4tcany,,,h4tcany:w4 Any transfers given to children/ grandchildren
h5tcany,,,h5tcany:w5 Any transfers given to children/ grandchildren
h6tcany,,,h6tcany:w6 Any transfers given to children/ grandchildren
h4toany,,,h4toany:w4 Any transfers given to other relatives
h5toany,,,h5toany:w5 Any transfers given to other relatives
h6toany,,,h6toany:w6 Any transfers given to other relatives
h4tfany,,,h4tfany:w4 Any transfers given to other non-relatives
h5tfany,,,h5tfany:w5 Any transfers given to other non-relatives
h6tfany,,,h6tfany:w6 Any transfers given to other non-relatives
r1work,,,r1work:w1 R working for pay
r2work,,,r2work:w2 R working for pay
r3work,,,r3work:w3 R working for pay
r4work,,,r4work:w4 R working for pay
r5work,,,r5work:w5 R working for pay
r6work,,,r6work:w6 R working for pay
s1work,,,s1work:w1 S working for pay
s2work,,,s2work:w2 S working for pay
s3work,,,s3work:w3 S working for pay
s4work,,,s4work:w4 S working for pay
s5work,,,s5work:w5 S working for pay
s6work,,,s6work:w6 S working for pay
r1work2,,,r1work2:w1 R Works at 2nd job
r2work2,,,r2work2:w2 R Works at 2nd job
r3work2,,,r3work2:w3 R Works at 2nd job
r4work2,,,r4work2:w4 R Works at 2nd job
r5work2,,,r5work2:w5 R Works at 2nd job
r6work2,,,r6work2:w6 R Works at 2nd job
s1work2,,,s1work2:w1 S Works at 2nd job
s2work2,,,s2work2:w2 S Works at 2nd job
s3work2,,,s3work2:w3 S Works at 2nd job
s4work2,,,s4work2:w4 S Works at 2nd job
s5work2,,,s5work2:w5 S Works at 2nd job
s6work2,,,s6work2:w6 S Works at 2nd job
r1slfemp,,,r1slfemp:w1 Whether Self-Employed
r2slfemp,,,r2slfemp:w2 Whether Self-Employed
r3slfemp,,,r3slfemp:w3 Whether Self-Employed
r4slfemp,,,r4slfemp:w4 Whether Self-Employed
r5slfemp,,,r5slfemp:w5 Whether Self-Employed
r6slfemp,,,r6slfemp:w6 Whether Self-Employed
s1slfemp,,,s1slfemp:w1 Whether Self-Employed
s2slfemp,,,s2slfemp:w2 Whether Self-Employed
s3slfemp,,,s3slfemp:w3 Whether Self-Employed
s4slfemp,,,s4slfemp:w4 Whether Self-Employed
s5slfemp,,,s5slfemp:w5 Whether Self-Employed
s6slfemp,,,s6slfemp:w6 Whether Self-Employed
r1lbrf.e,,,r1lbrf_e:w1 R labor force status
r2lbrf.e,,,r2lbrf_e:w2 R labor force status
r3lbrf.e,,,r3lbrf_e:w3 R labor force status
r4lbrf.e,,,r4lbrf_e:w4 R labor force status
r5lbrf.e,,,r5lbrf_e:w5 R labor force status
r6lbrf.e,,,r6lbrf_e:w6 R labor force status
s1lbrf.e,,,s1lbrf_e:w1 S labor force status
s2lbrf.e,,,s2lbrf_e:w2 S labor force status
s3lbrf.e,,,s3lbrf_e:w3 S labor force status
s4lbrf.e,,,s4lbrf_e:w4 S labor force status
s5lbrf.e,,,s5lbrf_e:w5 S labor force status
s6lbrf.e,,,s6lbrf_e:w6 S labor force status
r1inlbrf,,,r1inlbrf:W1 =1 if r is in the labor force
r2inlbrf,,,r2inlbrf:W2 =1 if r is in the labor force
r3inlbrf,,,r3inlbrf:W3 =1 if r is in the labor force
r4inlbrf,,,r4inlbrf:W4 =1 if r is in the labor force
r5inlbrf,,,r5inlbrf:W5 =1 if r is in the labor force
r6inlbrf,,,r6inlbrf:W6 =1 if r is in the labor force
s1inlbrf,,,s1inlbrf:W1 =1 if s is in the labor force
s2inlbrf,,,s2inlbrf:W2 =1 if s is in the labor force
s3inlbrf,,,s3inlbrf:W3 =1 if s is in the labor force
s4inlbrf,,,s4inlbrf:W4 =1 if s is in the labor force
s5inlbrf,,,s5inlbrf:W5 =1 if s is in the labor force
s6inlbrf,,,s6inlbrf:W6 =1 if s is in the labor force
r1unemp,,,r1unemp:w1 =1 if r is unemployed
r2unemp,,,r2unemp:w2 =1 if r is unemployed
r3unemp,,,r3unemp:w3 =1 if r is unemployed
r4unemp,,,r4unemp:w4 =1 if r is unemployed
r5unemp,,,r5unemp:w5 =1 if r is unemployed
r6unemp,,,r6unemp:w6 =1 if r is unemployed
s1unemp,,,s1unemp:w1 =1 if s is unemployed
s2unemp,,,s2unemp:w2 =1 if s is unemployed
s3unemp,,,s3unemp:w3 =1 if s is unemployed
s4unemp,,,s4unemp:w4 =1 if s is unemployed
s5unemp,,,s5unemp:w5 =1 if s is unemployed
s6unemp,,,s6unemp:w6 =1 if s is unemployed
r1jhours,,,r1jhours:w1 Hours worked/week main job
r2jhours,,,r2jhours:w2 Hours worked/week main job
r3jhours,,,r3jhours:w3 Hours worked/week main job
r4jhours,,,r4jhours:w4 Hours worked/week main job
r5jhours,,,r5jhours:w5 Hours worked/week main job
r6jhours,,,r6jhours:w6 Hours worked/week main job
s1jhours,,,s1jhours:w1 Hours worked/week main job
s2jhours,,,s2jhours:w2 Hours worked/week main job
s3jhours,,,s3jhours:w3 Hours worked/week main job
s4jhours,,,s4jhours:w4 Hours worked/week main job
s5jhours,,,s5jhours:w5 Hours worked/week main job
s6jhours,,,s6jhours:w6 Hours worked/week main job
r1jhour2.e,,,r1jhour2_e:w1 Hours worked/week 2nd job
r2jhour2.e,,,r2jhour2_e:w2 Hours worked/week 2nd job
r3jhour2.e,,,r3jhour2_e:w3 Hours worked/week 2nd job
r4jhour2.e,,,r4jhour2_e:w4 Hours worked/week 2nd job
r5jhour2.e,,,r5jhour2_e:w5 Hours worked/week 2nd job
r6jhour2.e,,,r6jhour2_e:w6 Hours worked/week 2nd job
s1jhour2.e,,,s1jhour2_e:w1 Hours worked/week 2nd job
s2jhour2.e,,,s2jhour2_e:w2 Hours worked/week 2nd job
s3jhour2.e,,,s3jhour2_e:w3 Hours worked/week 2nd job
s4jhour2.e,,,s4jhour2_e:w4 Hours worked/week 2nd job
s5jhour2.e,,,s5jhour2_e:w5 Hours worked/week 2nd job
s6jhour2.e,,,s6jhour2_e:w6 Hours worked/week 2nd job
r1jweeks.e,,,r1jweeks_e:w1 Weeks worked/year
r2jweeks.e,,,r2jweeks_e:w2 Weeks worked/year
r3jweeks.e,,,r3jweeks_e:w3 Weeks worked/year
r4jweeks.e,,,r4jweeks_e:w4 Weeks worked/year
r5jweeks.e,,,r5jweeks_e:w5 Weeks worked/year
r6jweeks.e,,,r6jweeks_e:w6 Weeks worked/year
s1jweeks.e,,,s1jweeks_e:w1 Weeks worked/year
s2jweeks.e,,,s2jweeks_e:w2 Weeks worked/year
s3jweeks.e,,,s3jweeks_e:w3 Weeks worked/year
s4jweeks.e,,,s4jweeks_e:w4 Weeks worked/year
s5jweeks.e,,,s5jweeks_e:w5 Weeks worked/year
s6jweeks.e,,,s6jweeks_e:w6 Weeks worked/year
r1wgihr.e,,,r1wgihr_e:w1 Imputed Wage Rate-Hrly
r2wgihr.e,,,r2wgihr_e:w2 Imputed Wage Rate-Hrly
r3wgihr.e,,,r3wgihr_e:w3 Imputed Wage Rate-Hrly
r4wgihr.e,,,r4wgihr_e:w4 Imputed Wage Rate-Hrly
r5wgihr.e,,,r5wgihr_e:w5 Imputed Wage Rate-Hrly
r6wgihr.e,,,r6wgihr_e:w6 Imputed Wage Rate-Hrly
s1wgihr.e,,,s1wgihr_e:w1 Imputed Wage Rate-Hrly
s2wgihr.e,,,s2wgihr_e:w2 Imputed Wage Rate-Hrly
s3wgihr.e,,,s3wgihr_e:w3 Imputed Wage Rate-Hrly
s4wgihr.e,,,s4wgihr_e:w4 Imputed Wage Rate-Hrly
s5wgihr.e,,,s5wgihr_e:w5 Imputed Wage Rate-Hrly
s6wgihr.e,,,s6wgihr_e:w6 Imputed Wage Rate-Hrly
r1wgiwk.e,,,r1wgiwk_e:w1 Imputed Wage Rate-Wkly
r2wgiwk.e,,,r2wgiwk_e:w2 Imputed Wage Rate-Wkly
r3wgiwk.e,,,r3wgiwk_e:w3 Imputed Wage Rate-Wkly
r4wgiwk.e,,,r4wgiwk_e:w4 Imputed Wage Rate-Wkly
r5wgiwk.e,,,r5wgiwk_e:w5 Imputed Wage Rate-Wkly
r6wgiwk.e,,,r6wgiwk_e:w6 Imputed Wage Rate-Wkly
s1wgiwk.e,,,s1wgiwk_e:w1 Imputed Wage Rate-Wkly
s2wgiwk.e,,,s2wgiwk_e:w2 Imputed Wage Rate-Wkly
s3wgiwk.e,,,s3wgiwk_e:w3 Imputed Wage Rate-Wkly
s4wgiwk.e,,,s4wgiwk_e:w4 Imputed Wage Rate-Wkly
s5wgiwk.e,,,s5wgiwk_e:w5 Imputed Wage Rate-Wkly
s6wgiwk.e,,,s6wgiwk_e:w6 Imputed Wage Rate-Wkly
r1wgfhr.e,,,r1wgfhr_e:w1 Impute Flag Wage Rate-Hrly
r2wgfhr.e,,,r2wgfhr_e:w2 Impute Flag Wage Rate-Hrly
r3wgfhr.e,,,r3wgfhr_e:w3 Impute Flag Wage Rate-Hrly
r4wgfhr.e,,,r4wgfhr_e:w4 Impute Flag Wage Rate-Hrly
r5wgfhr.e,,,r5wgfhr_e:w5 Impute Flag Wage Rate-Hrly
r6wgfhr.e,,,r6wgfhr_e:w6 Impute Flag Wage Rate-Hrly
s1wgfhr.e,,,s1wgfhr_e:w1 Impute Flag Wage Rate-Hrly
s2wgfhr.e,,,s2wgfhr_e:w2 Impute Flag Wage Rate-Hrly
s3wgfhr.e,,,s3wgfhr_e:w3 Impute Flag Wage Rate-Hrly
s4wgfhr.e,,,s4wgfhr_e:w4 Impute Flag Wage Rate-Hrly
s5wgfhr.e,,,s5wgfhr_e:w5 Impute Flag Wage Rate-Hrly
s6wgfhr.e,,,s6wgfhr_e:w6 Impute Flag Wage Rate-Hrly
r1wgfwk.e,,,r1wgfwk_e:w1 Impute Flag Wage Rate-Wkly
r2wgfwk.e,,,r2wgfwk_e:w2 Impute Flag Wage Rate-Wkly
r3wgfwk.e,,,r3wgfwk_e:w3 Impute Flag Wage Rate-Wkly
r4wgfwk.e,,,r4wgfwk_e:w4 Impute Flag Wage Rate-Wkly
r5wgfwk.e,,,r5wgfwk_e:w5 Impute Flag Wage Rate-Wkly
r6wgfwk.e,,,r6wgfwk_e:w6 Impute Flag Wage Rate-Wkly
s1wgfwk.e,,,s1wgfwk_e:w1 Impute Flag Wage Rate-Wkly
s2wgfwk.e,,,s2wgfwk_e:w2 Impute Flag Wage Rate-Wkly
s3wgfwk.e,,,s3wgfwk_e:w3 Impute Flag Wage Rate-Wkly
s4wgfwk.e,,,s4wgfwk_e:w4 Impute Flag Wage Rate-Wkly
s5wgfwk.e,,,s5wgfwk_e:w5 Impute Flag Wage Rate-Wkly
s6wgfwk.e,,,s6wgfwk_e:w6 Impute Flag Wage Rate-Wkly
r1jphys.e,,,r1jphys_e:w1 Cur job req lots phys effort
r2jphys.e,,,r2jphys_e:w2 Cur job req lots phys effort
r3jphys.e,,,r3jphys_e:w3 Cur job req lots phys effort
r4jphys.e,,,r4jphys_e:w4 Cur job req lots phys effort
r5jphys.e,,,r5jphys_e:w5 Cur job req lots phys effort
r6jphys.e,,,r6jphys_e:w6 Cur job req lots phys effort
s1jphys.e,,,s1jphys_e:w1 Cur job req lots phys effort
s2jphys.e,,,s2jphys_e:w2 Cur job req lots phys effort
s3jphys.e,,,s3jphys_e:w3 Cur job req lots phys effort
s4jphys.e,,,s4jphys_e:w4 Cur job req lots phys effort
s5jphys.e,,,s5jphys_e:w5 Cur job req lots phys effort
s6jphys.e,,,s6jphys_e:w6 Cur job req lots phys effort
r1jcten,,,r1jcten:w1 Current Job Tenure
r2jcten,,,r2jcten:w2 Current Job Tenure
